transaction_id,amount,txn_count_24h,avg_amount_7d,failed_logins,device_change_count,is_rooted,distance_from_last_txn,country_risk_score,session_time,typing_speed,merchant_text,amount_sequence,is_fraud,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110
1873,28.578362,-0.27488542,19.85271,0.00035540547,1.0,0.0,19.491833,0.08643413,243.40948,3.53138,fuel station payment upi,3.905|4.853|7.301|4.531|6.677|5.532|11.143|3.109|7.192|4.548|6.267|9.625|6.257|5.493|5.014|6.212|5.753|6.683|5.989|7.503,0,1.1294678,-0.14363226,1.2453451,0.42001384,-1.7971635,0.482255,-0.93638754,0.2951402,0.85412663,1.5465186,2.0721624,0.74190545,-2.608966,2.3635597,0.15485585,-0.11718179,0.40504062,-1.3234047,-0.6837503,-0.5729525,-1.1882346,0.24703944,0.013017595,0.62689954,-0.40061277,-0.8343932,-0.2668069,0.09774786,-0.6248386,0.85064864,1.8211285,-2.6848705,-0.89923084,-1.15643,-0.78743184,1.5280623,0.25312224,-2.157099,-1.3782258,0.6702658,-0.7600617,-0.8723047,0.027883768,0.39198428,0.15295625,0.8723359,0.7050855,-0.67068726,1.5292594,-1.8688669,1.6693246,0.028377503,0.62030596,0.5066561,-0.014503479,-0.10937101,-1.0657303,0.65142787,-0.6669898,-0.12942535,0.6522861,-2.481878,-0.48964864,-0.45170814,0.2986798,1.3612155,-0.69601923,-0.5376855,-0.35694778,-1.1194434,-0.8645591,-1.3275083,-0.053799003,-0.13117984,-1.1673597,-0.07190269,-0.16929191,0.03603062,0.9071299,2.124734,0.892867,0.2380932,1.9012185,-1.0304371,1.0659454,-0.3114875,0.17348468,0.46429563,0.9565067,-3.014092,0.7157176,0.7282903,1.6424229,-0.6086591,0.12629844,-2.1074436,0.07510117,-1.5392864,-0.39913285,0.6708859,-0.64217424,1.8450327,0.7212109,-0.58129835,0.0824388,-0.9584185,-1.0703576,-0.07536329,-0.39028925,-0.012280896
1874,19.332138,-0.13424559,24.223427,0.0,0.0,0.0,10.562941,0.11531733,107.36972,4.0360312,online shopping order upi,3.376|4.546|4.962|5.690|3.240|5.109|5.063|4.020|3.066|3.769|4.843|5.842|4.813|3.353|2.326|3.312|4.350|1.216|1.896|5.202,0,-0.3018993,-0.08992199,-0.8627654,1.310339,-1.2681549,-0.6270206,0.041805387,1.8171694,-1.2238333,-0.027839035,0.31191546,1.2669594,0.7357925,2.3522446,-1.013142,0.35247618,1.0645177,-0.22824097,-0.27013716,0.18609585,0.7862892,-0.09338245,0.39874446,0.8449386,0.8477292,0.20791571,0.45036888,-0.5476466,1.684448,0.23493078,0.5507065,0.40092474,-1.5583537,0.15569961,0.44791275,-1.2107339,0.79605687,1.9793645,-0.033260614,-1.0127151,-0.10055357,2.7128634,0.617223,0.020737771,-1.0285071,-0.17815956,-0.46778965,-0.79110545,1.2911322,2.3559437,-1.1655476,-0.5474644,0.6821076,2.061501,0.29643357,0.28619498,1.0810436,-0.5464089,0.67049,1.2665857,0.2781597,-1.0419741,0.15791485,1.0749451,0.59282607,-0.44373155,-2.4838095,0.22854275,0.2380091,0.33573943,2.1599205,0.2644021,0.8997905,-0.39567932,-0.4369059,-0.3846257,-1.1855296,0.7284249,-0.5630205,-2.1327553,-0.4799374,-0.27237663,0.7098692,1.0805211,0.60246265,0.02225095,0.5428771,0.46063477,-0.18704432,0.4460529,0.4696977,-0.4572687,-1.2706058,-1.4754572,0.83031964,0.45835945,-0.8491615,0.022946976,-1.680499,-0.9714949,-1.526643,-1.7622869,-1.1560637,1.4538912,-1.0474386,-0.7150487,0.4958142,-0.78406525,0.9075443,-0.5348085
1875,19.930489,2.0556672,23.127779,0.35814,0.0,0.0,8.239649,0.13153799,213.79219,3.616991,restaurant bill payment,4.816|4.831|5.412|5.100|3.641|1.749|4.963|4.264|5.984|3.073|3.962|5.621|4.113|6.414|3.111|4.609|5.285|2.448|3.523|5.345,0,0.8268404,-1.0728154,-1.1135964,1.3151661,1.8352122,-0.2207361,-2.595686,1.045479,0.8986629,0.4720933,-0.5485159,1.320019,0.48636618,-0.25337994,-0.23530532,-0.6674721,-1.5166376,0.14531177,1.331522,-0.19231537,-0.64631796,-1.1042931,-0.3008991,-0.7428896,1.8068992,-0.86699307,-0.98386765,-1.6538379,1.7706848,1.7572668,1.2965505,0.42164484,-0.905029,0.3798967,-0.5008956,0.54735744,-0.51058114,-0.126838,-1.7888925,1.4944987,-0.043597125,0.28064257,0.7521101,-0.7793413,-0.18194619,-0.21627527,-0.10755087,-0.64569956,0.16827393,1.4067298,1.0971831,0.55394685,-1.3512163,1.5252903,-0.43296647,-2.7804182,0.13667226,1.7416002,-1.0955766,1.1063671,-0.9895584,-2.6264536,-2.1819205,-0.010805935,-0.93879855,0.7792674,1.177498,-0.10726721,-0.2154508,-0.8977361,-1.4403011,-1.0450634,0.36245388,0.18569255,-0.73745316,0.286564,-0.3900776,0.13043644,-0.70420754,0.8736126,-0.9879761,1.2452117,0.9186434,-0.94955933,-0.9834351,1.4606848,1.2609,-0.3664628,0.9432241,-0.64176965,-0.24618262,1.1666919,0.33439934,0.007283749,0.66089934,0.41106898,0.56767946,-1.8719416,-1.9467841,-1.6970499,-1.3777298,0.24907506,-0.004200995,0.30773032,1.6476865,3.2206593,-2.7597616,-0.68488044,-0.57779276,-0.91585964
1876,5.8843417,-1.0301113,4.7983136,0.5322954,0.0,0.0,0.0,0.27326143,99.728226,3.6825967,grocery store purchase instore,0.524|3.120|1.060|0.799|0.467|0.282|1.806|0.823|1.124|1.998|0.054|0.380|1.264|2.180|0.541|0.847|2.090|1.331|0.809|-1.078,0,1.1827871,-1.369237,0.13632025,0.7264818,-0.17743818,0.28339252,-0.55547225,0.03621395,0.0038749427,-2.1886103,1.2152476,-1.4643109,0.109570175,0.09637353,-0.72274405,0.5030461,-0.72923505,0.64899313,0.6332869,-0.6460493,0.9360261,0.48409158,0.3723412,2.1580617,-0.3591525,-0.6015419,0.6934781,-1.1347418,-2.2380724,-1.2333595,1.142179,1.8934392,-0.93727034,0.98502505,1.6978486,-2.170992,-0.285053,0.32654878,1.1385092,2.245098,1.4986194,0.3526175,-1.3778474,-1.2515582,0.9944283,1.5900811,2.006982,0.6821143,-1.0238497,0.79751164,-1.5156422,1.1482615,-0.68566906,-2.0106943,0.6390017,-0.94228315,0.4792515,-0.7883705,2.012556,1.6881258,-1.5495781,-1.1391013,0.015423149,1.0049636,-0.8787311,1.0716496,1.001801,-1.899607,0.7564484,-0.46095324,-1.5463728,0.11980212,0.2155726,1.0362115,-1.4799709,0.12009653,0.094734415,0.9084418,1.3673016,0.60826004,-0.26442647,0.8325146,-1.4805931,-0.43138462,-2.2101004,-0.8024062,-0.41565984,0.13941398,-1.2878544,-1.7056628,0.3649025,0.19873688,0.069639,0.35002497,0.4138912,-1.8740511,-0.835386,-1.1099565,0.8862678,-1.0284021,0.50490505,-1.1582536,0.27638447,1.2676163,1.5833564,-1.0438074,-0.7385285,-1.0924985,-1.0363714,-1.7669543
1877,46.35622,2.9249291,25.232643,0.0,1.0,0.0,64.92748,0.15020591,152.67961,2.496289,utility bill payment,12.874|7.587|3.701|11.444|9.286|7.714|7.158|7.777|12.819|9.509|6.022|6.868|11.038|7.651|8.813|5.769|10.493|8.214|12.269|7.509,0,0.8597569,-1.1193545,-0.020832937,1.3774067,-0.5951833,-0.52264595,-0.76524526,-0.58140373,0.55550236,-0.8570661,1.570096,-0.8828403,0.60223365,0.20648524,-0.29580355,2.5281835,0.8790994,0.24438609,0.7020687,-0.6466929,-0.84665626,0.30558717,-1.2581041,-0.19391543,-1.0965514,-1.6264815,1.6459961,-1.1118188,-1.283515,0.2363379,-0.15876392,0.13440615,2.1710913,0.39251727,-0.15207405,-0.9339867,-1.2266462,0.28985855,0.39177734,-0.7522618,0.6723908,0.32089967,0.36455873,-0.7119699,0.10553335,-1.9635994,-0.078519285,-1.7530637,0.81860954,-0.017189622,-0.8798781,0.7915838,-1.0825651,0.85086656,0.050479174,-0.36788532,-0.06634167,-0.24377868,1.2772573,0.29505026,1.973902,-0.12791967,-0.11875826,-0.41633227,0.9228635,1.7987647,1.1964291,-1.795585,0.12706947,-0.6684127,-1.2920225,2.4344535,1.4889129,-0.65657383,-0.06576246,0.9252337,-0.45565808,0.38368827,0.0372117,0.7111112,-2.1225977,0.18239123,1.8479127,-1.7336347,1.3307805,-0.008272797,1.3372444,-0.6746626,1.1598192,-0.5829202,-0.9130391,-0.26308334,-0.5250808,-0.43415067,0.37666038,-0.93960685,0.3651854,-0.13846895,0.2577285,-0.7445777,0.76673347,-1.5162522,0.65321004,1.0010546,0.76605964,-2.2371912,0.22427315,0.21015203,-0.12891841,0.18313144
1878,14.572275,-0.38113844,8.993306,0.58856004,0.0,0.0,6.695726,0.15419649,184.2704,2.7871723,travel booking payment upi,4.236|1.792|3.249|3.164|3.128|3.508|2.022|3.378|2.967|2.546|3.295|2.962|1.101|2.764|3.125|4.388|2.353|2.399|1.712|2.496,0,-0.120028675,-1.0388434,-0.80281794,-0.07172111,1.5012698,-0.88422686,-1.2115059,0.6938329,1.7024136,0.76877326,-0.14651124,-0.11646047,0.15064262,-1.0413802,2.026812,0.3487658,0.93445003,-0.50670207,0.88110214,1.1741611,1.2467573,-2.650717,0.5994009,-1.7473006,-1.1770625,0.346018,-1.3023374,-0.18317139,0.4749462,-1.3958435,1.348486,1.2007521,-0.13425785,0.84243685,1.0367765,-0.6540705,1.0281756,-0.32414198,-1.7821809,2.0759535,-0.26972753,0.96785283,0.18843988,-0.27484372,1.1966523,0.026749272,1.4482899,0.6536036,2.3927896,1.0175247,-0.31930017,0.70911485,-0.51411194,1.596853,0.143317,0.29746878,-0.16312973,1.24697,-0.29509857,1.0874145,0.036467433,-0.41993603,-1.0661097,-0.28229246,1.7450337,-0.267547,-0.675,-0.7854498,-0.1337758,-0.7543979,0.27411997,0.87514836,-3.2344422,-0.32139018,0.10264157,-1.8707075,0.87480986,-0.7218194,-1.121561,1.166803,0.8296225,0.69473445,0.58166593,-2.131921,-0.26249224,-1.0721618,-0.04964918,-0.93917364,-0.35515434,0.78211427,-0.5249805,1.2824643,0.14925778,-1.2866062,-1.2892429,0.7661594,-0.47107115,-0.8151511,-0.23374897,0.065812245,-0.8238473,-0.42637545,-0.4653716,0.7678055,-1.2053195,-1.2400436,0.94666743,-0.5237299,0.18797994,-0.6795218
1879,130.9401,-0.08393333,80.90572,0.0,1.0,0.0,0.0,0.22948743,174.1548,3.4442353,grocery store purchase upi,22.178|32.480|16.044|22.367|24.629|18.699|22.036|25.430|24.629|28.403|29.017|32.358|22.618|20.532|22.843|22.235|21.303|34.242|37.732|38.396,0,-0.32545516,-0.028972268,0.38256162,-1.5189826,1.4264823,-0.6593394,-0.36355728,0.101711504,-1.1306789,1.2786,-0.6052492,-0.58663464,-2.489452,1.233193,0.49976212,0.43124318,1.0390955,-1.4622214,0.7145693,-1.3379405,0.7611076,0.6381053,-0.47143707,-0.91090107,1.0020738,0.048869096,1.0700306,-2.3365948,-0.3025431,0.36243224,-1.2910473,-1.1976938,0.020417541,1.324487,0.9155195,0.9519531,-0.028844297,0.61563075,-0.8270618,-0.7692642,0.9507685,-1.4116613,0.47614586,0.82716703,-2.0102797,-0.069445774,1.270515,-0.75685734,1.6322005,-1.8601277,0.66473705,1.3360442,0.86105037,1.1381252,-0.15395674,2.6048617,-0.9291545,0.19407696,1.1077291,0.21829496,2.0620477,-0.055731505,-1.498205,1.203553,-0.9766209,-0.21205166,1.6433942,-0.62535274,-1.8598495,0.084552646,0.6917982,0.57670957,-0.80213666,0.83103514,1.0100843,1.5823,0.8258944,0.95493335,-0.9755821,1.3559124,0.22839853,-0.08439368,-1.1280082,0.1960412,0.5364521,1.0951798,-0.29572102,0.43688482,0.120312735,-1.68823,0.5113458,2.4056778,-0.89247155,1.1866026,1.0557119,-1.1002312,0.31307897,0.08536863,1.1209866,2.3991709,0.60769176,-0.45072192,-0.5481577,0.24492182,2.0910952,0.22527328,-1.0590109,-0.26222086,0.679682,-0.4699515
1880,10.848896,0.52039313,6.3523154,0.40668407,1.0,0.0,28.502625,0.19730672,87.92842,4.1052103,online shopping order instore,1.264|2.134|3.066|2.129|1.569|1.815|3.062|3.959|0.617|2.234|0.830|0.529|1.200|0.945|2.645|0.705|-1.112|0.909|1.365|2.783,0,2.9152281,1.1132246,-2.6225982,0.3304615,1.429909,2.7685995,-0.42617902,1.0651727,-1.1998645,-1.9738158,-2.1018066,-0.8436321,-0.82035744,0.14525717,0.3872205,-1.0044063,0.31386006,0.30319172,-0.017714798,-0.5313874,4.350273,1.1583145,-0.22420043,-1.3216348,-0.7202035,-0.4131518,-0.2877231,-0.40265954,0.6596657,0.6199306,-0.5015826,-1.9928983,0.47493854,-1.5008202,0.6542928,0.49251306,-1.5734535,1.0758803,0.46156502,-0.52062553,0.16252139,0.6188626,1.8715161,2.9805343,-0.28667742,-0.1204889,1.8283774,0.20736502,-0.12674129,-1.1747477,0.6057519,0.22312294,0.883433,0.79097724,-0.21002823,-0.12449002,-1.8883314,-1.2424917,1.3126123,1.244447,0.1963585,-0.58740807,-1.5163478,0.5754471,0.59204715,1.9794822,-0.044308722,-0.69563335,-0.58807415,-1.1974891,2.062336,-1.5667689,-1.7020782,0.7268872,0.3237559,0.24005985,-0.6440732,-0.3552034,0.20655435,0.74415445,-1.9031701,0.9040544,0.3451852,0.1818373,2.2565813,-1.2695956,2.0256941,-2.1589391,0.28624332,1.0826484,-1.0977576,0.3074165,0.79543525,-0.24022111,-0.24199325,-0.6681545,-0.70495194,-1.1069491,-1.3269243,0.05223337,2.197398,-0.9134592,0.97188574,-1.5095292,-0.62492937,0.5455716,0.53761554,1.1197282,-1.5961893,0.27238575
1881,31.032217,0.30692357,25.659546,0.43148482,1.0,0.0,0.0,0.2998435,169.61435,3.889194,grocery store purchase card,7.477|6.936|4.727|6.668|10.442|6.686|4.117|4.262|9.748|6.002|7.757|4.898|7.300|9.743|3.093|7.074|5.051|3.388|7.894|6.081,0,0.047560066,0.025717735,-0.55421305,0.88587034,-0.24581003,-1.953274,0.8353455,-2.195636,-0.562518,0.9831924,-0.83620274,-1.372125,0.36016184,-1.4112684,-1.844279,-1.4537162,-0.625085,-0.8618686,0.5758226,0.12536371,0.7043708,-0.82991153,-2.1536582,-0.16274077,0.7160162,1.1298621,-2.2852998,-0.2518125,0.5002088,-0.64312583,0.42228535,-1.0882937,0.40556717,0.05435142,0.23329943,-0.77729625,-1.3778968,0.95513386,-0.0590844,0.34279245,-0.11747352,-0.15078586,-0.6821635,-1.1906791,0.23052916,-0.45781338,0.48265398,0.027197443,2.452179,0.13447581,0.62673885,-2.1380696,-0.94799125,-0.6775555,-0.09059049,-1.2865219,0.43570173,-1.7215345,1.822532,1.6008912,-2.230786,-1.7317412,0.27641594,1.532721,-1.8490218,0.41988206,0.9424993,0.26570517,-0.34155953,-0.39481056,-0.4556353,1.2862272,0.48110452,-0.042087644,-0.3653093,0.25778747,-1.5159564,1.148083,-1.3135983,0.36924314,0.88501066,-0.40219757,0.3828844,-1.1588807,0.79802936,-1.1667161,0.09869841,1.444139,0.91935647,-0.8443842,-1.1443334,-1.208887,-0.91119605,-1.1386149,-0.42838806,0.2169841,1.4530481,-1.0381095,-0.07120991,0.11707953,1.7279338,2.0164979,0.97721994,-1.2117612,0.77895975,-1.6251934,0.57108325,0.13000047,0.7318588,0.89100856
1882,90.488075,3.7024522,93.47885,0.0,0.0,0.0,8.079118,0.22837125,153.20811,2.4657407,fuel station payment instore,19.320|17.678|15.453|21.786|24.714|18.056|18.319|13.246|23.301|9.793|17.962|24.016|10.127|19.908|18.150|17.853|26.736|16.870|13.665|13.542,0,0.083318435,-0.04306005,-0.18580754,-0.33339563,-1.4588802,1.4653579,0.2969232,0.8500353,0.87874335,0.03491186,-1.2649342,0.5350842,-0.3750042,-0.70997816,1.0488305,-1.5040957,1.4487803,-1.0671138,-1.1820469,0.72822493,-1.3831016,0.5366608,0.25769854,-2.3639183,-0.4422526,-0.1326725,-0.07718246,0.5891164,0.48640895,-0.8298885,0.15105638,0.010864161,-0.1207256,-0.46617472,-2.8944178,0.038983285,0.19700049,-0.23082305,0.5354328,-0.6684793,0.76409996,-1.6698828,-0.23806474,-0.87522703,1.3636111,-2.171138,-1.2462893,-1.7198399,-0.50704473,-1.0750893,-0.5121858,0.33046272,-0.29908866,-1.3210425,0.3897748,0.35834032,-0.12647298,0.04620239,-0.34468734,-1.1506386,0.9130026,0.1855066,0.409676,-1.2498715,2.0273306,-0.47998148,1.0102268,0.026967019,0.6574817,1.2476263,-0.50831807,-1.0960174,-0.41041905,0.38873667,0.081671685,-0.4302317,0.7304158,1.6771516,-0.634686,-0.82581246,0.47351578,-2.2006755,-0.1145972,1.8661087,-0.79799485,1.2204341,0.071798116,1.4772457,-0.07505694,-2.850649,-1.2377667,-2.0763075,1.3726137,2.1476326,0.8393972,1.1474453,0.8408067,0.50649637,1.9046619,-1.0107026,-2.3129983,-0.5386872,-1.1690885,-0.19657421,-1.6891202,-0.42261398,1.3348768,-0.222841,0.23887682,-2.4575238
1883,30.862276,3.6407366,15.618915,0.79821664,0.0,0.0,10.01234,0.38272253,201.63147,4.2226553,electronics store purchase upi,7.339|5.548|7.359|5.857|6.685|6.782|5.888|2.387|7.936|6.360|5.054|7.760|4.550|7.987|5.427|7.320|4.601|5.157|4.994|6.186,0,-2.0604568,0.6145378,-1.6934626,2.480946,-0.40952444,0.18033251,-0.2164154,0.7093482,-0.58472276,1.148753,1.564765,0.2382823,-1.1061149,0.03552557,-1.6869547,0.055832684,0.18477651,-0.0764866,0.96279794,-1.748415,-0.7952498,2.2211375,0.56450856,0.89388454,-1.1093144,-1.6892904,-0.5367288,-0.052918494,2.0220947,-2.0047772,-0.24044442,-0.6735306,0.72475564,-0.29359305,-1.0694942,-0.6191954,-1.5330694,-0.016684651,1.723562,-0.62390935,1.9017638,0.31598854,-0.82953966,-0.93501365,0.21732116,-1.019295,0.16126725,-1.0504229,1.5218195,-0.5862336,-0.9482931,-0.20772144,-2.1753883,-1.7296581,-0.7222079,-1.49371,3.5358214,-0.105202064,0.92332965,0.30392927,-1.2756854,-0.12078072,0.4035065,0.4221996,-0.29532194,-0.6295891,-0.0009942651,-0.19699034,-1.4920483,1.9829173,0.109413475,0.26742294,-1.6846645,1.2134442,-1.7208452,2.3837748,-0.35644642,0.5748269,-0.48675272,-2.416594,0.8971456,1.0875386,0.26442787,-0.38112384,0.45484552,1.2219033,-1.1125888,-0.73559827,0.5511865,0.47364038,0.8461558,-1.0843378,0.91719,-1.2988102,-1.0168598,-0.7846673,-0.6491697,0.008220792,1.7251699,0.10728625,-1.8588984,0.40656054,-0.2994755,1.3595159,-0.12138587,1.1682762,-1.018346,-1.1771853,0.36578327,-2.2938957
1884,162.40506,14.912348,55.54196,3.108531,1.0,0.0,505.5587,0.74043024,81.995705,6.242689,rapid successive cashout attempt verify,49.316|19.388|47.125|46.812|18.346|56.125|15.675|37.993|43.988|23.993|12.763|15.360|40.862|35.278|27.728|25.929|21.159|35.019|30.330|33.052,1,2.8496156,-0.046596527,-1.8448408,-0.90029347,0.38392913,2.3151896,0.15509579,0.8991078,-0.54825515,1.1790171,-1.6027367,-0.12778832,-0.92966366,-1.9497375,0.15732938,-0.6951303,-0.40091866,1.5831683,1.6761128,-0.41788462,0.7853695,-0.7351433,-0.7368744,-0.1840538,-0.6556833,0.5094705,-0.03850217,2.3940117,-1.2751722,-0.4162574,-1.0685899,0.5953587,0.13704586,1.0285649,0.5638291,-1.3011909,-0.7231051,-0.2048887,-1.2756524,1.2248957,1.2159108,-0.09050876,-0.9964108,-0.6978183,1.3183229,1.7270525,-0.36524582,-0.49630812,0.88099587,0.09537363,0.5130878,0.43776554,-2.0480142,0.6291895,2.8222735,1.6438595,-0.5140145,0.36178163,-0.4137525,-0.15991572,-1.7330589,-0.8380359,-0.09797166,1.749615,1.12082,-3.822287,0.20673552,0.5118538,0.4471987,-0.4683987,-0.22188076,0.0889397,2.0847406,-0.085859224,-1.1783668,-0.1080143,2.368366,-0.3579144,0.7902723,-0.2118058,-1.5806754,-0.081757836,2.2885141,-0.8683769,-1.4660609,-0.48376048,-0.25925216,0.9153562,1.2900274,-1.067735,0.7566403,-1.1837279,-0.77287436,3.5100477,-1.4293165,0.24064559,0.1415523,1.8171928,0.6752526,0.70492446,0.2616992,-0.07001527,1.1487061,1.265666,-0.49339247,-0.47552872,0.8520324,0.2712475,1.1519445,-0.12101534
1885,51.299366,3.0268023,43.38321,0.26125872,1.0,0.0,22.556393,0.10743889,228.52287,4.154436,restaurant bill payment card,3.141|4.855|7.065|16.860|5.621|10.851|10.635|8.230|13.026|8.108|16.083|13.490|8.058|11.406|11.063|10.902|13.531|14.504|12.996|9.759,0,-0.7454396,-2.324457,-1.142273,0.52395266,-0.0462538,0.5438863,-1.0185173,0.7045625,1.6464878,1.7278827,-0.037747443,-0.42257142,1.2105834,-0.17293687,-1.2116264,-0.11592838,1.0435503,2.3878393,0.6957829,1.4844205,0.7324538,-0.010729939,-0.6618836,-0.50018185,-0.26664847,1.2267702,-1.2125968,0.43670118,-1.0201334,0.75142485,0.089967296,-0.9259458,-2.409974,-1.9091004,0.39748895,0.06853643,0.24134375,2.383873,-0.4481883,-0.5770533,-0.08041741,-0.49362817,-0.97129977,0.24033657,0.42092186,0.28730166,-0.35539743,-0.62321216,-1.0385039,-0.81205976,-1.9467404,1.5771604,-0.3979454,-0.21975766,0.9877241,-1.0256535,1.5681547,-1.1270368,-1.2076801,-0.634302,2.0151649,-0.08745837,0.43125117,-0.30695596,-0.23001812,1.6914947,1.5709662,0.9757337,-1.7342634,2.0079753,-1.0882643,-0.4123963,-0.20223172,0.37861565,-0.4476101,-0.3512613,-0.727887,-0.9874905,0.6302637,-0.41017503,-0.15232223,-0.43735802,-0.7783812,-1.0013573,0.58910495,0.56044006,0.49388957,-0.13033956,-1.073874,-0.8178867,1.4481738,-2.6069849,-1.349448,-0.9833238,1.2803481,0.1455633,-0.27404195,-2.3141642,-0.40493894,-0.11435187,1.2688595,1.3306776,0.11813444,0.9574424,-0.23737103,-0.62979174,2.609596,-1.005199,0.9741982,-0.065567166
1886,12.531795,-0.09913811,10.5843315,0.21780883,0.0,0.0,0.0,0.027132344,127.569786,3.3411949,subscription renewal charge upi,1.307|-1.125|2.136|1.546|1.369|3.804|3.149|0.708|4.179|1.091|4.201|3.152|2.047|1.220|2.988|1.189|2.490|4.993|-0.102|1.587,0,1.4841597,0.71144015,0.8153188,2.3684075,1.0775828,-0.13249248,-1.6707282,-0.8124504,1.020401,-1.337059,0.55381393,0.62899685,-1.7566488,-1.8294215,1.7036655,-1.6121366,0.58150274,0.096734494,-0.51519054,-0.83644253,-0.51036596,1.3706089,0.80722934,1.2372973,-0.28742903,0.75485504,-0.046056837,-1.6166079,0.22370213,0.40491816,-0.35058987,0.40690157,0.9315609,-0.26462123,0.46865454,0.14223123,0.117619425,1.8217472,0.60332155,0.09315153,0.9452307,-0.40535286,-0.2868954,-0.070789166,-1.2015979,1.1288753,-1.5477282,0.68454313,1.2681816,0.38719815,-1.3292637,1.4366318,-0.68858826,-0.111578405,1.0322018,0.8199621,-0.47866625,-1.1583123,0.7666254,-2.5681956,1.4553255,-2.4743443,-0.066251874,-0.2663654,0.7320107,-1.4085813,-0.17200014,-0.46612376,1.4236336,2.0512018,1.2682827,0.9438656,0.44212854,0.9818779,-1.6555614,1.36377,0.6044427,-1.4257421,-0.45203808,0.89103436,0.038589805,0.03848481,0.087064564,0.60583365,-1.1250876,1.4488955,1.0509247,-0.74585927,-0.71406746,0.6826703,-1.6839026,0.51044947,-0.45479771,-1.2680925,-1.2484169,-0.45582113,0.22008845,0.8824367,-1.1582752,0.26886344,-0.65100414,-1.1318271,0.4772939,0.7132791,-0.89463794,0.9746836,-0.44262105,-0.3726582,-1.4670225,-1.2967309
1887,209.98306,2.3548136,218.62387,0.0,0.0,0.0,0.0,0.06982841,173.17181,2.9340343,restaurant bill payment online,18.829|42.414|42.875|42.550|35.771|30.360|53.088|48.965|27.601|43.492|38.916|51.624|39.530|34.555|55.194|58.097|36.185|53.286|48.335|35.212,0,-0.24960798,2.6187553,-0.051036507,0.32777357,0.8729771,0.82236624,0.3258977,-1.3111236,0.11604518,-0.31649694,-0.30660263,1.345821,0.052257597,1.4338639,0.8894825,0.21028551,-2.0654125,-2.0648093,1.3599799,0.5182367,0.22611973,-0.5440534,-0.647763,0.055285767,-0.66672856,1.3459406,-1.1685047,0.03553444,-0.14118208,1.3232775,2.4645681,-1.7459152,0.5430499,-1.2580419,-0.9482122,0.67292136,1.5307574,3.2226806,-0.7670207,-2.9427395,-0.09464285,1.7160903,1.4050522,-1.122627,0.398687,1.2907751,0.5385594,1.0105742,0.65292764,-0.41358906,0.101330414,-0.20626718,2.8445783,-0.21076669,-1.8790013,0.92109144,-0.42996776,0.94072145,0.20430784,1.1373714,0.28289264,0.7654771,0.42443085,0.2593261,1.02581,0.98985475,-0.1686759,1.2467635,-0.066320926,-0.7549696,0.18187019,2.375536,-1.1203902,0.12169927,0.66633534,-0.41912156,-0.404293,0.27461457,0.92638296,-0.58576185,0.49365714,0.8057578,1.1206408,-0.80513227,-1.3940712,-0.90707296,-0.6692395,2.6500468,0.31217515,0.4581185,0.6226384,-0.30725792,1.9863715,0.43932247,-0.2725768,-1.2636292,1.2559829,-0.82321393,-0.7275505,-0.40041932,-0.34899378,-1.185218,0.758024,0.49333444,-0.345369,-0.6368973,-0.778631,-0.39178503,-0.06061913,3.0240521
